username,comment,videoid,title,views,likes,dislikes,polarity,label
Карашаш Жангалиева,YouTube Rewind 2019 YouTube Rewind 2020,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
NiXiT,"pewdiepie: i have worst comment section

youtube: hold up",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-1.0,negative
Tash Yan,"YouTube: make the most liked videos top
All of us: it's not Rewind, where Rewind of memes?",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.5333333333333333,positive
Farhat Aziz,"This isnt a rewind, where the demonetization",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Rangaa,"5:01 the first BIG COMPANY to reach 100 mill

The 1st actual YouTuber to reach 100M was pewdiepie",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.08333333333333333,positive
TankBoi,The most disliked video of 2019 is right here.,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.1952380952380952,positive
egale90,I felt like I was watching watch mojo with a bigger budget,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
iaintgottimeforthesestiches,this is worse than last year - it's just a stats roundup -_-,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.2,negative
BTB,"I like how this is still the third most disliked video ever, even though that was exactly what they were trying to prevent.",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.1375,positive
Shahzaib Furqan,"People : Hey!! That was just a compilation video!!!

Youtube : THATS HOW MAFIA WORKS!",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
枝豆鞄というので,"youtube・・・
違　う　、そ　う　じ　ゃ　な　い
N　o　, 　t　h　a　t'　s 　n　o　t 　t　h　e　 w　a　y",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
ً,"‎‎2018: tried too hard
2019: didn’t even try",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.2916666666666667,negative
Lemqxon,"2020 Rewind:





Youtube: We couldnt make one we cant afford the dislikes anymore.",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Eliezer Ruano,"¿Alguien en 2020?

PDT: el peor rewind que he visto bye",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Tehan R.,"Hey YouTube, plz hire PewDiePie and the Boys for rewind 2020!",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Ayano Aishi,THIS IS THE BEST THING EVER!,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,1.0,positive
Omegle2527,Petition For Pewdiepie to make another better Rewind 2019,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.5,positive
VSW RPs,"""Hey Whats Up Guys, And Welcome Back To Best Trends-  I Mean.. YOUTUBE!""",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.35234375,positive
Joker,"Un-ban Alex Jones!
Also, this rewind is pathetic",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-1.0,negative
Special Air Service,"These lazy guys forget to say pewdiepie: first ever to get 100millions subcribers play button 







Worst rewind i ever seen",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.3333333333333333,negative
Charlie ANIMATES,"2018: there isn't pewdiepie
2019: ""dislikes intensifies""",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Akio_ 2003,Tivago advertisment has better content than this...,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.5,positive
Phato man,I just realized that I was 2 minutes in I thought I would be waaaaaaay arther,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Count Dank,a reminder that this was made by an unpaid intern,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.2,positive
Shivam Dwivedi,YouTube - Yayyy... I get views from people coming on just to check the number of dislikes ...,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
m o l l y,"i was gonna be so mad if i didn't see shane, but i'm chill now",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.625,negative
Romy •,This wasn't even a rewind though. It had everything we wanted I guess but it's just a compilation of existing videos. It's like they couldn't figure out an interesting way to create a real rewind so just saved themselves the time and money and slapped this together.,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.35,positive
Chittransh Khalotiya,"Me: sees over 1k likes on each comment in 1 day,

*Tries to post an comment to test my luck*",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.1,negative
Lychu,"Why is everyone disliking this, this is wholesome and really good",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.7,positive
Pilamon,"2018 rewind was disappointing

Youtbe: time to make a come back 


But they failed because “idk”",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.3666666666666667,negative
The Anime Box,"Eh, don't mind me, just here to check the dislikes. Good job everyone, but we need more!",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.6625,positive
